AccountID,TransactionAmount,TransactionType,Location,MerchantID,Channel,TransactionDuration,LoginAttempts,AccountBalance,ip_prefix,time_diff_days,age_group,TransactionType_enc,Location_enc,MerchantID_enc,Channel_enc,ip_prefix_enc,age_group_enc,pca1,pca2,fraud_label
AC00275,35.76,Debit,Charlotte,M057,Branch,122.0,1.0,611.86,111.78,411.6065046296296,18-25,1,5,56,1,37,0,-2.049126995995567,0.18791608451528108,0
AC00492,28.53,Debit,Washington,M035,Online,99.0,1.0,8670.53,215.97,522.6450347222222,51-65,1,42,34,2,342,3,1.3908236955338469,-0.505412348447816,0
AC00380,139.53,Credit,Louisville,M002,Online,177.0,1.0,10098.86,167.104,391.6162268518519,51-65,0,21,1,2,200,3,1.426788060102677,-2.5314879120464315,0
AC00227,307.57,Debit,Detroit,M049,Branch,285.0,1.0,5307.74,128.16,664.6628703703703,26-35,1,11,48,1,79,1,-0.9271888102874389,0.5636944493482494,0
AC00257,60.65,Credit,Tucson,M085,Branch,53.0,1.0,1047.28,10.144,527.5793287037037,51-65,0,40,84,1,4,3,0.6862739418270385,-1.1774638799025747,0
AC00062,74.86,Debit,Nashville,M028,Branch,125.0,1.0,6921.48,161.168,447.6002546296296,65+,1,26,27,1,180,4,2.0954457319506314,0.20457523161792793,0
AC00383,117.97,Debit,Kansas City,M100,Branch,137.0,1.0,1475.46,198.39,345.5540393518518,51-65,1,18,99,1,291,3,0.4137236845081212,0.5540151093174791,0
AC00182,231.91,Debit,Memphis,M044,ATM,165.0,1.0,112.76,161.71,642.5700578703704,26-35,1,22,43,0,184,1,-1.4111624250803405,1.3022784587782734,0
AC00478,126.21,Debit,Baltimore,M001,Branch,268.0,1.0,5669.66,141.121,628.6678356481482,65+,1,3,0,1,114,4,2.136575566157339,0.42684684171055054,0
AC00332,506.28,Credit,Chicago,M010,Online,162.0,2.0,1309.95,110.150,551.6289351851852,51-65,0,6,9,2,31,3,0.5960552223504471,-2.3558852785618907,1
AC00202,304.35,Debit,Houston,M007,Branch,36.0,1.0,4057.1,183.39,335.6258217592593,26-35,1,15,6,1,237,1,-1.0279016251086572,-0.207348504344227,0
AC00331,281.85,Debit,Detroit,M013,ATM,109.0,1.0,1585.98,219.193,537.6118171296297,18-25,1,11,12,0,352,0,-2.1832782237733674,1.0252212764714723,0
AC00474,777.88,Debit,Houston,M018,Branch,17.0,1.0,6825.55,139.23,594.6326736111112,26-35,1,15,17,1,109,1,-0.8551977402429597,0.14265331342590384,0
AC00268,119.18,Debit,Los Angeles,M093,Branch,96.0,1.0,5516.5,7.105,436.5874537037037,51-65,1,20,92,1,508,3,0.89434042515651,0.7564923945488068,0
AC00247,177.19,Debit,Chicago,M088,Online,43.0,1.0,5343.3,130.92,538.6118287037037,65+,1,6,87,2,87,4,2.2365065429007602,-0.048612728085625306,0
AC00298,260.88,Debit,Denver,M094,Branch,36.0,1.0,903.05,184.59,524.6365972222222,18-25,1,10,93,1,242,0,-2.169653899263317,0.6416247802002141,0
AC00106,169.47,Debit,Chicago,M046,Online,19.0,1.0,1806.16,120.170,592.6648495370371,18-25,1,6,45,2,70,0,-1.9550580509676707,-0.4565239963626622,0
AC00035,73.23,Debit,Portland,M022,Branch,14.0,1.0,787.74,155.37,534.6377199074074,26-35,1,32,21,1,158,1,-1.5658831034721616,0.06687023387969954,0
AC00363,1362.55,Debit,El Paso,M001,ATM,106.0,1.0,2429.68,93.52,632.586087962963,26-35,1,12,0,0,578,1,-1.6046055523411582,1.1295711071886034,0
AC00273,792.57,Debit,Baltimore,M059,ATM,164.0,1.0,770.37,110.235,531.6583680555556,18-25,1,3,58,0,32,0,-2.3223180078414223,1.1435833319673223,0
AC00156,237.06,Debit,Phoenix,M049,Online,46.0,1.0,1182.77,61.95,321.63927083333334,65+,1,31,48,2,487,4,1.515896628800809,-0.5828229868720165,0
AC00010,34.17,Credit,Philadelphia,M091,Online,54.0,1.0,726.55,177.116,348.63108796296297,51-65,0,30,90,2,226,3,0.6021249631007831,-2.0706922254568805,0
AC00036,740.25,Debit,Philadelphia,M010,Online,123.0,1.0,14464.3,1.198,473.6281134259259,36-50,1,30,9,2,0,2,0.7441396358070683,-0.9873739837065324,0
AC00149,453.54,Debit,Albuquerque,M017,ATM,82.0,1.0,12046.3,223.32,564.6500347222222,51-65,1,0,16,0,364,3,1.5948363782162183,1.2906654338576766,0
AC00225,300.47,Debit,Jacksonville,M065,Branch,100.0,1.0,7885.64,156.173,356.66398148148147,65+,1,17,64,1,160,4,2.3373228318586894,0.32543403771869617,0
AC00077,110.93,Credit,Virginia Beach,M036,Branch,201.0,1.0,1952.35,101.223,576.6476620370371,18-25,0,41,35,1,12,0,-2.1038361161913293,-1.5451814561652384,0
AC00440,201.69,Debit,Las Vegas,M019,ATM,299.0,1.0,7328.52,193.108,670.6414351851852,51-65,1,19,18,0,271,3,1.1064033569415628,1.3782299117721133,0
AC00321,399.21,Debit,Portland,M062,ATM,109.0,1.0,3210.39,30.229,643.6614814814815,51-65,1,32,61,0,387,3,0.6764951613318747,1.5459407733318897,0
AC00099,1041.88,Debit,Jacksonville,M032,Online,57.0,1.0,5726.2,32.240,424.6407638888889,65+,1,17,31,2,393,4,2.1316257502156475,-0.5735776230117818,0
AC00258,630.36,Debit,Mesa,M084,ATM,52.0,1.0,1363.65,200.22,612.6669212962963,51-65,1,23,83,0,302,3,0.654148145798267,1.6157669831609656,0
AC00132,10.94,Credit,Philadelphia,M083,ATM,245.0,1.0,1241.99,10.191,377.6165046296296,51-65,0,30,82,0,5,3,0.8769682958477313,-0.4835397410230306,0
AC00113,215.9,Debit,Los Angeles,M083,ATM,235.0,1.0,7873.28,147.119,669.6723842592593,36-50,1,20,82,0,133,2,-0.02785179961389162,1.6399242335309567,0
AC00396,1422.55,Debit,Washington,M072,Branch,165.0,1.0,5674.32,188.124,482.59550925925925,65+,1,42,71,1,250,4,2.052488597557263,0.37738591839934443,0
AC00099,226.37,Credit,Louisville,M041,Branch,141.0,1.0,9840.04,206.62,412.62694444444446,36-50,0,21,40,1,318,2,0.7276449775381447,-1.4002776580229086,0
AC00265,444.89,Credit,Las Vegas,M060,Branch,101.0,1.0,10328.23,42.61,419.65568287037036,36-50,0,19,59,1,429,2,0.5089564443260195,-1.2373794334016426,0
AC00047,280.57,Credit,Virginia Beach,M017,Online,24.0,1.0,293.24,170.225,646.6078587962963,18-25,0,41,16,2,211,0,-2.1054883452645203,-2.330811741236901,0
AC00005,488.54,Debit,Jacksonville,M036,Branch,132.0,1.0,7486.63,198.24,489.59695601851854,51-65,1,17,35,1,290,3,0.9297942395521904,0.3278484924474577,0
AC00363,3.3,Credit,Los Angeles,M085,Branch,131.0,1.0,11385.37,116.44,587.644386574074,36-50,0,20,84,1,59,2,0.9820582643735037,-0.9498786515129771,0
AC00426,199.39,Debit,Colorado Springs,M023,Branch,165.0,1.0,7264.79,194.88,440.6616203703704,65+,1,7,22,1,279,4,2.0856127501267445,0.3109705379720445,0
AC00107,20.36,Debit,Tucson,M069,Branch,75.0,1.0,2762.48,96.115,468.63121527777776,51-65,1,40,68,1,582,3,0.7781579778641332,0.5918550184476026,0
AC00237,113.64,Debit,Detroit,M038,Online,32.0,1.0,6675.03,31.127,376.62377314814813,51-65,1,11,37,2,389,3,1.3132254510670647,-0.5380653039552242,0
AC00358,493.11,Debit,Colorado Springs,M022,Branch,236.0,1.0,7432.99,35.220,461.6545717592593,51-65,1,7,21,1,401,3,0.9329387404930816,0.3285939979212051,0
AC00113,307.41,Debit,Los Angeles,M007,ATM,14.0,1.0,1057.0,1.7,510.60898148148146,18-25,1,20,6,0,2,0,-2.2325240125989976,0.6829878123777049,0
AC00010,11.18,Debit,Atlanta,M017,Online,161.0,1.0,5956.89,16.51,339.63724537037035,36-50,1,1,16,2,173,2,0.14723678254935646,-0.8169206527993033,0
AC00499,313.82,Debit,Tucson,M097,Branch,151.0,1.0,7261.59,179.43,354.54935185185184,51-65,1,40,96,1,230,3,1.1925929635263295,0.3989843093384266,0
AC00380,51.0,Debit,Seattle,M063,Branch,107.0,1.0,4943.16,193.217,643.6720486111111,51-65,1,39,62,1,274,3,1.0931087815524199,0.6726234873265474,0
AC00452,140.98,Debit,Memphis,M059,Branch,100.0,1.0,8127.48,192.95,528.6512847222223,51-65,1,22,58,1,270,3,1.3222471157083986,0.5469084332438204,0
AC00020,288.04,Debit,Denver,M092,ATM,63.0,1.0,1748.02,205.69,437.6407291666667,65+,1,10,91,0,316,4,1.5207524131349965,1.554312268284763,0
AC00181,800.55,Debit,Oklahoma City,M062,ATM,108.0,1.0,9660.22,8.244,549.6564583333334,26-35,1,28,61,0,531,1,-0.7535340924327248,1.3618141205975842,0
AC00370,485.54,Debit,Houston,M061,ATM,143.0,1.0,6371.51,140.212,636.6005439814815,36-50,1,15,60,0,112,2,0.1316656870497045,1.4287520491777808,0
AC00453,521.15,Debit,Kansas City,M084,ATM,214.0,1.0,9442.47,166.7,625.5773842592592,51-65,1,18,83,0,198,3,1.1561519745182072,1.6451079207763681,0
AC00339,321.79,Credit,Raleigh,M056,ATM,61.0,1.0,5959.2,86.103,454.61074074074077,51-65,0,33,55,0,554,3,1.2394543755805874,-0.32821516532248224,0
AC00249,304.93,Debit,Portland,M098,ATM,158.0,1.0,13531.22,21.190,618.6561689814815,51-65,1,32,97,0,325,3,1.9223508492862884,1.753872951593303,0
AC00479,432.08,Debit,El Paso,M044,ATM,145.0,1.0,11500.62,40.192,461.6714236111111,36-50,1,12,43,0,419,2,0.3756081256874128,1.2282317766850503,0
AC00301,694.2,Debit,Milwaukee,M035,ATM,72.0,1.0,1389.37,27.143,332.6578125,51-65,1,25,34,0,375,3,0.6546739303159692,0.8891346332458457,0
AC00380,116.86,Debit,Louisville,M088,ATM,171.0,1.0,6706.56,184.146,594.5718402777778,51-65,1,21,87,0,238,3,0.982551098223516,1.6615940254322548,0
AC00130,386.81,Credit,Detroit,M039,Online,149.0,1.0,7175.29,34.169,611.5888657407407,51-65,0,11,38,2,398,3,1.1710373837156398,-1.8203990201308093,0
AC00006,74.88,Debit,Atlanta,M026,ATM,202.0,1.0,420.67,161.161,529.6541203703704,18-25,1,1,25,0,179,0,-2.09761801896935,1.106802728411951,0
AC00096,195.76,Debit,Philadelphia,M056,Branch,99.0,1.0,7323.53,119.163,531.6614467592592,65+,1,30,55,1,62,4,2.3128123485114624,0.424828268573869,0
AC00108,134.7,Debit,Fort Worth,M074,ATM,106.0,1.0,8395.85,155.19,440.6720949074074,36-50,1,13,73,0,157,2,0.5796531550671801,1.2889827649039918,0
AC00070,890.24,Credit,Las Vegas,M029,Online,161.0,1.0,5140.93,28.149,485.5859837962963,26-35,0,19,28,2,379,1,-0.9189609846010933,-2.2807821665833203,0
AC00417,361.27,Debit,Omaha,M088,ATM,180.0,1.0,7945.57,78.100,667.6307175925926,51-65,1,29,87,0,525,3,1.228768865281396,1.8732757232966297,0
AC00391,131.56,Debit,Charlotte,M014,Branch,42.0,1.0,5873.54,27.215,381.64207175925924,36-50,1,5,13,1,376,2,0.09830673427784117,0.10806662865442913,0
AC00414,485.51,Credit,Milwaukee,M097,Online,37.0,1.0,3074.45,91.204,341.6379050925926,65+,0,25,96,2,567,4,1.9724486942497905,-1.816287266773988,1
AC00004,547.87,Debit,Columbus,M064,ATM,131.0,1.0,6155.76,188.205,482.6215740740741,51-65,1,8,63,0,251,3,1.269862605702745,1.374847088132113,0
AC00047,457.3,Debit,Virginia Beach,M042,Online,15.0,1.0,8318.29,62.27,496.5712037037037,26-35,1,41,41,2,490,1,-0.9245534323791434,-0.5925532497796077,0
AC00198,506.24,Debit,Chicago,M077,ATM,64.0,1.0,230.09,136.104,660.643912037037,51-65,1,6,76,0,98,3,0.5032603571023126,1.6356411181165287,0
AC00314,486.59,Debit,Indianapolis,M017,Branch,119.0,1.0,2513.56,129.102,320.6352430555556,51-65,1,16,16,1,80,3,0.7514785800415971,-0.15836164227948682,0
AC00212,163.68,Debit,San Diego,M087,Branch,292.0,1.0,10090.05,35.67,402.65976851851855,36-50,1,36,86,1,403,2,0.24909610326716156,0.5075225941811603,0
AC00115,581.65,Debit,Boston,M009,ATM,176.0,1.0,480.19,80.92,664.6351967592593,18-25,1,4,8,0,537,0,-2.422832893059333,1.309386507363649,0
AC00055,52.01,Debit,Mesa,M019,ATM,85.0,1.0,1120.88,178.34,362.64262731481483,36-50,1,23,18,0,228,2,-0.21156847483714886,0.7839752022647866,0
AC00427,630.24,Debit,Boston,M054,ATM,62.0,1.0,370.81,12.246,340.5842824074074,18-25,1,4,53,0,67,0,-2.1989345866471344,0.8321744119524958,0
AC00401,523.74,Debit,Oklahoma City,M099,ATM,159.0,1.0,13498.55,216.151,367.6460069444444,36-50,1,28,98,0,343,2,0.6822852935554327,1.3184395743565005,0
AC00430,705.6,Debit,Phoenix,M071,Branch,124.0,3.0,14804.7,205.45,622.5606597222222,36-50,1,31,70,1,315,2,0.6382547258088775,0.5059344930417732,0
AC00299,217.5,Credit,Denver,M043,Branch,35.0,1.0,3057.4,101.90,377.55011574074075,36-50,0,10,42,1,13,2,0.12499422906608837,-1.5741904199509964,0
AC00345,91.48,Debit,Fort Worth,M081,ATM,141.0,1.0,14942.78,160.74,650.6380324074074,51-65,1,13,80,0,178,3,1.6608220258947362,1.7119497355751185,0
AC00430,5.25,Debit,San Jose,M010,ATM,49.0,1.0,14143.32,93.170,356.57358796296296,36-50,1,38,9,0,576,2,0.5828108541190635,0.8114408164051853,0
AC00175,54.03,Credit,Milwaukee,M087,ATM,161.0,1.0,6736.3,161.25,411.61863425925924,51-65,0,25,86,0,183,3,1.2229656694740223,-0.30675926949086857,0
AC00177,736.73,Debit,Memphis,M037,Branch,10.0,1.0,3313.07,107.247,342.67045138888886,36-50,1,22,36,1,23,2,0.0070665034754272965,-0.14523699620989056,0
AC00225,368.91,Debit,Virginia Beach,M082,Branch,14.0,1.0,829.71,218.238,604.5975810185186,51-65,1,41,81,1,349,3,0.2999254356372191,0.6903611670172637,0
AC00394,33.06,Credit,Fort Worth,M045,Online,170.0,1.0,1540.87,63.67,656.6687731481481,51-65,0,13,44,2,492,3,0.47748389769050753,-1.6461925362232601,0
AC00026,66.5,Credit,Louisville,M098,Online,144.0,1.0,6820.23,13.88,549.641087962963,26-35,0,21,97,2,85,1,-0.603541495949693,-1.8126609472115827,0
AC00076,177.08,Debit,Las Vegas,M014,Online,85.0,1.0,13475.14,176.96,667.6219560185185,26-35,1,19,13,2,225,1,-0.07115648088477373,-0.47087948254785955,0
AC00215,588.54,Debit,Portland,M031,Branch,130.0,1.0,714.45,211.97,636.5924652777778,26-35,1,32,30,1,334,1,-1.5324896488537605,0.3544293298798869,0
AC00202,173.5,Debit,Nashville,M052,ATM,282.0,1.0,1306.91,32.13,377.62189814814815,18-25,1,26,51,0,391,0,-2.269646388458069,1.0178204654885465,0
AC00400,78.33,Credit,Memphis,M069,Online,189.0,1.0,7255.33,85.240,461.6632638888889,51-65,0,22,68,2,553,3,1.1473541781712424,-1.79301902639579,0
AC00004,40.66,Debit,Louisville,M061,Branch,156.0,1.0,1153.84,148.25,307.66850694444446,51-65,1,21,60,1,141,3,0.7231323228299411,0.17174638827981414,0
AC00260,97.22,Credit,Atlanta,M063,Branch,55.0,1.0,6647.73,188.205,622.6117824074074,65+,0,1,62,1,251,4,2.463563095288546,-0.7642406215410765,0
AC00415,34.07,Debit,Philadelphia,M080,Branch,81.0,1.0,8709.77,29.168,363.61415509259257,18-25,1,30,79,1,380,0,-1.4474081736266822,0.30785975089997475,0
AC00337,492.06,Debit,Fresno,M012,Online,74.0,1.0,857.9,60.166,381.66366898148146,18-25,1,14,11,2,483,0,-2.228652305099499,-0.8546641241794634,0
AC00253,842.01,Credit,Virginia Beach,M015,Online,185.0,1.0,509.45,62.152,418.64243055555556,51-65,0,41,14,2,488,3,0.26413174840362047,-2.4463140736951923,0
AC00126,73.55,Debit,Atlanta,M086,ATM,158.0,1.0,2812.06,196.121,664.6677430555555,51-65,1,1,85,0,283,3,0.48667588467225337,1.8792217248787912,0
AC00304,760.53,Debit,Phoenix,M005,Online,118.0,1.0,6179.91,177.116,426.5806712962963,51-65,1,31,4,2,226,3,0.9557398130592938,-0.9355195199123496,0
AC00470,273.08,Credit,Houston,M007,Branch,134.0,1.0,6609.3,150.231,643.6658449074074,26-35,0,15,6,1,146,1,-0.919502180004801,-1.4065933339976668,0
AC00041,371.69,Debit,San Francisco,M020,Branch,143.0,1.0,3484.32,124.180,317.6542824074074,65+,1,37,19,1,75,4,1.6536042213306772,-0.1996644275312444,0
AC00442,218.96,Debit,Seattle,M021,ATM,13.0,1.0,754.21,52.196,431.66583333333335,18-25,1,39,20,0,459,0,-2.449628151326807,0.7972965443537192,0
AC00430,227.39,Debit,Atlanta,M010,Online,65.0,1.0,751.09,96.115,314.634224537037,18-25,1,1,9,2,582,0,-2.36190071062348,-0.8302460765163897,0
AC00258,237.99,Credit,Kansas City,M043,Branch,86.0,1.0,8510.09,168.55,545.6433449074074,36-50,0,18,42,1,206,2,0.24907300180912537,-1.259203715195384,0
AC00073,186.6,Debit,Washington,M037,Online,13.0,1.0,1508.72,52.1,488.6520949074074,51-65,1,42,36,2,457,3,0.5306861959778995,-0.5329357293545217,0
AC00430,341.15,Debit,San Jose,M042,Online,148.0,1.0,511.37,6.44,629.619375,18-25,1,38,41,2,481,0,-2.5725856254543,-0.39149822874120194,0
AC00363,434.58,Debit,Memphis,M091,ATM,215.0,1.0,12648.32,80.92,424.6525115740741,51-65,1,22,90,0,537,3,1.6051638693168295,1.5630729969217965,0
AC00307,312.88,Credit,Portland,M040,Branch,44.0,1.0,233.21,201.114,527.5795486111111,51-65,0,32,39,1,304,3,0.4243195849497381,-1.3037892193321676,0
AC00085,75.15,Debit,Boston,M094,ATM,154.0,1.0,1092.92,135.29,412.6108449074074,18-25,1,4,93,0,96,0,-2.02935810753272,1.3012127165919967,0
AC00448,23.3,Debit,Los Angeles,M061,ATM,161.0,1.0,6711.15,111.226,447.57949074074077,51-65,1,20,60,0,36,3,1.2476435507198926,1.174545079689196,0
AC00194,47.38,Credit,Seattle,M061,Online,61.0,1.0,459.37,150.231,634.5756712962963,18-25,0,39,60,2,146,0,-2.031310471341892,-2.0517533215998185,0
AC00319,512.81,Debit,Sacramento,M004,Branch,30.0,1.0,6994.34,82.75,473.6353819444444,65+,1,34,3,1,545,4,2.2514236162205616,0.18781311517221105,0
AC00366,488.15,Debit,Louisville,M098,Branch,168.0,1.0,7071.09,81.102,461.6737615740741,36-50,1,21,97,1,538,2,7.037686710328238e-05,0.7653737155515034,0
AC00338,12.82,Debit,Fort Worth,M055,ATM,156.0,1.0,9045.19,152.234,578.5633680555555,36-50,1,13,54,0,151,2,0.3842517689703123,1.3837354504739647,0
AC00178,66.9,Credit,Charlotte,M021,Online,129.0,4.0,5238.71,138.210,566.6388194444445,65+,0,5,20,2,106,4,2.4820712856535874,-2.2238989129739206,1
AC00424,535.91,Debit,Las Vegas,M097,Online,22.0,1.0,9642.12,104.80,485.647650462963,36-50,1,19,96,2,17,2,0.4388666156964007,-0.328657933618636,0
AC00147,270.72,Credit,Washington,M094,Online,53.0,1.0,6263.96,26.240,489.59033564814814,26-35,0,42,93,2,374,1,-1.0064475569538773,-1.9455438409101362,0
AC00171,97.98,Debit,Denver,M033,Branch,18.0,1.0,7460.33,211.42,636.6659143518518,65+,1,10,32,1,332,4,2.1814658556441375,0.6753487411230029,0
AC00023,196.08,Debit,San Francisco,M088,Online,98.0,1.0,4233.82,198.73,436.63475694444446,51-65,1,37,87,2,292,3,0.969058089676571,-0.3127509527623706,0
AC00263,251.18,Debit,San Jose,M058,ATM,246.0,1.0,8303.9,134.222,521.6366203703703,36-50,1,38,57,0,94,2,0.15803401891210198,1.1368150404792237,0
AC00423,44.52,Debit,El Paso,M081,Online,205.0,1.0,314.28,89.21,586.5694791666666,26-35,1,12,80,2,561,1,-1.6540429535708248,0.06966227836969377,0
AC00455,178.87,Debit,Baltimore,M001,Online,180.0,1.0,5241.23,134.247,530.6710879629629,26-35,1,3,0,2,95,1,-0.7668618964796644,-0.7366355378057984,0
AC00454,1176.28,Credit,Kansas City,M074,ATM,174.0,5.0,323.69,50.202,319.6692361111111,51-65,0,18,73,0,454,3,0.40518293964074603,-0.7320553706280499,1
AC00055,386.68,Debit,New York,M019,Branch,128.0,1.0,6863.06,207.157,369.6378125,36-50,1,27,18,1,320,2,0.1776803585587902,-0.03295839814598047,0
AC00403,167.14,Debit,Denver,M049,Online,20.0,1.0,3877.73,125.89,559.5645486111111,65+,1,10,48,2,78,4,2.0815740991109264,-0.30426076271751806,0
AC00220,345.22,Debit,Fresno,M025,Branch,253.0,1.0,4046.58,164.75,425.63320601851854,65+,1,14,24,1,192,4,1.7492775299658636,0.21515966593092764,0
AC00009,74.85,Debit,Raleigh,M091,ATM,117.0,1.0,2409.73,191.82,314.6199189814815,65+,1,33,90,0,267,4,1.7380521870843317,1.2490260519558494,0
AC00445,671.73,Debit,Washington,M071,Branch,54.0,1.0,5211.88,112.56,384.66400462962963,51-65,1,42,70,1,40,3,0.97498740827221,0.10234937629050672,0
AC00133,255.04,Debit,Seattle,M084,ATM,152.0,1.0,6217.86,98.39,346.6636458333333,36-50,1,39,83,0,588,2,-0.008688210765186055,1.279261772204378,0
AC00362,45.77,Debit,Philadelphia,M066,Online,109.0,1.0,5978.12,85.239,633.5955787037037,18-25,1,30,65,2,552,0,-1.741186857285862,-0.10352114395931342,0
AC00026,329.69,Credit,San Antonio,M088,Online,66.0,1.0,1671.66,146.69,664.635636574074,26-35,0,35,87,2,131,1,-1.4201141582954024,-1.8156593259581557,0
AC00387,362.04,Credit,Philadelphia,M059,Branch,198.0,2.0,8421.88,52.1,482.64694444444444,51-65,0,30,58,1,457,3,1.3055243341607394,-1.1777888016477125,0
AC00451,11.92,Debit,San Diego,M063,Branch,52.0,1.0,14611.9,192.95,391.5989236111111,51-65,1,36,62,1,270,3,1.725252549934292,0.2845714904008782,0
AC00033,47.42,Debit,San Diego,M012,ATM,28.0,1.0,8253.52,41.0,320.6408333333333,51-65,1,36,11,0,424,3,1.476229400860737,0.7581815002904045,0
AC00087,35.99,Debit,Miami,M023,Branch,129.0,1.0,4489.79,162.207,654.6632523148148,51-65,1,24,22,1,187,3,1.0645630119499052,0.467136006616648,0
AC00159,151.19,Credit,New York,M061,Branch,96.0,1.0,11903.82,217.233,548.6712962962963,36-50,0,27,60,1,347,2,0.44747309699525106,-1.1006785181361112,0
AC00177,242.62,Credit,San Francisco,M094,Online,234.0,1.0,483.02,138.87,482.64368055555553,18-25,0,37,93,2,108,0,-2.137369477722555,-2.0688234543342334,0
AC00093,48.72,Debit,Virginia Beach,M063,Branch,17.0,1.0,816.08,158.135,401.5506828703704,18-25,1,41,62,1,168,0,-2.207605912245751,0.057327272626828574,0
AC00427,43.46,Debit,Boston,M020,ATM,80.0,1.0,578.06,21.190,471.6305902777778,18-25,1,4,19,0,325,0,-2.085325546630197,1.0186712475734427,0
AC00284,1036.21,Debit,Omaha,M067,Online,126.0,1.0,477.3,93.218,471.55425925925925,18-25,1,29,66,2,577,0,-2.3606847974924654,-0.4331383755919607,0
AC00189,443.79,Debit,Las Vegas,M099,ATM,87.0,1.0,3133.85,198.39,391.57166666666666,51-65,1,19,98,0,291,3,0.5947877019127134,1.4035985507705455,0
AC00495,365.14,Debit,Dallas,M002,Online,57.0,1.0,5894.09,173.232,338.55621527777777,65+,1,9,1,2,219,4,1.966063027551445,-0.8973971512672797,0
AC00148,757.41,Debit,Los Angeles,M048,ATM,37.0,1.0,9532.42,125.89,548.6508101851852,18-25,1,20,47,0,78,0,-1.3992382045108247,1.0224255424096456,0
AC00272,20.54,Debit,Fort Worth,M055,Branch,72.0,1.0,5327.03,171.101,440.58199074074076,51-65,1,13,54,1,214,3,0.812859082744286,0.3927480312102926,0
AC00381,475.36,Debit,Phoenix,M018,ATM,105.0,1.0,2000.6,132.127,398.6693287037037,26-35,1,31,17,0,89,1,-1.172212325731623,0.6240681785361709,0
AC00110,34.74,Debit,San Francisco,M072,ATM,24.0,1.0,6827.57,82.88,496.64631944444443,51-65,1,37,71,0,546,3,0.9674208627410342,1.4630554816779016,0
AC00495,689.54,Debit,Oklahoma City,M038,Branch,93.0,1.0,1633.76,89.6,608.6402314814815,26-35,1,28,37,1,563,1,-1.6813514871700572,0.4736875869464165,0
AC00035,211.18,Debit,Washington,M059,ATM,90.0,1.0,4069.17,64.89,384.66809027777776,65+,1,42,58,0,496,4,1.8026170132072967,1.2013947398498614,0
AC00119,211.36,Credit,Fort Worth,M041,Branch,286.0,1.0,7943.47,63.67,348.65797453703703,51-65,0,13,40,1,492,3,1.0568735037273973,-1.3061146229341112,0
AC00488,744.41,Credit,Houston,M095,Online,107.0,1.0,8842.47,24.181,461.64962962962966,36-50,0,15,94,2,370,2,0.2057658279480316,-1.822244855735609,0
AC00466,61.43,Debit,Phoenix,M035,Online,170.0,1.0,1882.77,14.200,493.6608912037037,18-25,1,31,34,2,111,0,-2.0189299755838084,-0.7546838677545548,0
AC00489,167.44,Debit,Mesa,M087,Branch,82.0,1.0,12526.71,166.7,405.6663310185185,36-50,1,23,86,1,198,2,0.48324851563219207,0.4289024208905402,0
AC00306,361.46,Debit,Nashville,M093,Online,83.0,1.0,4737.84,171.150,576.6164004629629,18-25,1,26,92,2,215,0,-1.9057001314810735,-0.21650251664960082,0
AC00431,378.85,Debit,Virginia Beach,M089,Branch,126.0,1.0,2300.53,192.95,506.6165740740741,65+,1,41,88,1,270,4,1.8294611208287304,0.638334237905803,0
